sale_id,date,year,month,week,product_id,product_name,is_new_product,region,channel,units_sold,unit_price,revenue,cogs,gross_profit,sessions,new_customers
4271,2025-11-16,2025,11,46,P003,Data Connector Plus,0,West,Offline,19,149.75,2845.25,1233.48,1611.77,228,3
4272,2025-11-16,2025,11,46,P004,AI Insights Module,1,West,Offline,2,797.88,1595.76,657.88,937.88,22,0
4273,2025-11-17,2025,11,47,P001,Analytics Suite,0,North,Offline,13,492.9,6407.7,3019.38,3388.32,117,2
4274,2025-11-17,2025,11,47,P002,Dashboard Pro,0,North,Online,21,290.47,6099.87,2878.26,3221.61,168,5
4275,2025-11-17,2025,11,47,P003,Data Connector Plus,0,North,Online,30,151.44,4543.2,1902.6,2640.6,420,6
4276,2025-11-17,2025,11,47,P004,AI Insights Module,1,North,Partner,4,802.44,3209.76,1409.16,1800.6,36,1
4277,2025-11-17,2025,11,47,P001,Analytics Suite,0,South,Offline,13,495.9,6446.7,2793.31,3653.39,156,2
4278,2025-11-17,2025,11,47,P002,Dashboard Pro,0,South,Offline,18,307.56,5536.08,2134.8,3401.28,144,4
4279,2025-11-17,2025,11,47,P003,Data Connector Plus,0,South,Offline,34,144.57,4915.38,2000.56,2914.82,340,8
4280,2025-11-17,2025,11,47,P004,AI Insights Module,1,South,Offline,4,820.47,3281.88,1361.84,1920.04,44,0
4281,2025-11-17,2025,11,47,P001,Analytics Suite,0,East,Online,12,491.0,5892.0,2586.36,3305.64,108,2
4282,2025-11-17,2025,11,47,P002,Dashboard Pro,0,East,Online,18,305.77,5503.86,2126.52,3377.34,144,4
4283,2025-11-17,2025,11,47,P003,Data Connector Plus,0,East,Online,34,144.85,4924.9,2242.98,2681.92,408,6
4284,2025-11-17,2025,11,47,P004,AI Insights Module,1,East,Online,4,803.83,3215.32,1273.92,1941.4,36,1
4285,2025-11-17,2025,11,47,P001,Analytics Suite,0,West,Online,13,490.34,6374.42,2432.3,3942.12,156,2
4286,2025-11-17,2025,11,47,P002,Dashboard Pro,0,West,Offline,18,304.07,5473.26,2090.7,3382.56,162,3
4287,2025-11-17,2025,11,47,P003,Data Connector Plus,0,West,Online,30,146.07,4382.1,1850.7,2531.4,390,6
4288,2025-11-17,2025,11,47,P004,AI Insights Module,1,West,Online,4,796.66,3186.64,1445.08,1741.56,56,0
4289,2025-11-18,2025,11,47,P001,Analytics Suite,0,North,Offline,12,508.25,6099.0,2738.64,3360.36,168,3
4290,2025-11-18,2025,11,47,P002,Dashboard Pro,0,North,Partner,22,295.5,6501.0,2709.3,3791.7,264,4
4291,2025-11-18,2025,11,47,P003,Data Connector Plus,0,North,Online,34,148.96,5064.64,2199.46,2865.18,374,7
4292,2025-11-18,2025,11,47,P004,AI Insights Module,1,North,Online,4,806.0,3224.0,1295.68,1928.32,40,0
4293,2025-11-18,2025,11,47,P001,Analytics Suite,0,South,Offline,12,495.43,5945.16,2838.96,3106.2,144,2
4294,2025-11-18,2025,11,47,P002,Dashboard Pro,0,South,Offline,20,306.67,6133.4,2789.2,3344.2,260,4
4295,2025-11-18,2025,11,47,P003,Data Connector Plus,0,South,Offline,29,147.18,4268.22,1904.14,2364.08,261,7
4296,2025-11-18,2025,11,47,P004,AI Insights Module,1,South,Offline,4,820.32,3281.28,1383.56,1897.72,56,0
4297,2025-11-18,2025,11,47,P001,Analytics Suite,0,East,Online,13,495.76,6444.88,2603.9,3840.98,130,2
4298,2025-11-18,2025,11,47,P002,Dashboard Pro,0,East,Online,21,298.3,6264.3,2383.29,3881.01,231,4
4299,2025-11-18,2025,11,47,P003,Data Connector Plus,0,East,Offline,33,146.71,4841.43,2037.42,2804.01,429,8
4300,2025-11-18,2025,11,47,P004,AI Insights Module,1,East,Offline,4,806.52,3226.08,1304.56,1921.52,40,1
4301,2025-11-18,2025,11,47,P001,Analytics Suite,0,West,Online,13,501.91,6524.83,2500.16,4024.67,156,2
4302,2025-11-18,2025,11,47,P002,Dashboard Pro,0,West,Offline,21,295.51,6205.71,2975.28,3230.43,210,3
4303,2025-11-18,2025,11,47,P003,Data Connector Plus,0,West,Offline,29,146.94,4261.26,1969.97,2291.29,377,5
4304,2025-11-18,2025,11,47,P004,AI Insights Module,1,West,Partner,4,783.29,3133.16,1428.24,1704.92,48,0
4305,2025-11-19,2025,11,47,P001,Analytics Suite,0,North,Partner,14,497.41,6963.74,3277.82,3685.92,154,3
4306,2025-11-19,2025,11,47,P002,Dashboard Pro,0,North,Offline,21,294.87,6192.27,2766.12,3426.15,210,5
4307,2025-11-19,2025,11,47,P003,Data Connector Plus,0,North,Online,28,149.56,4187.68,1648.92,2538.76,308,6
4308,2025-11-19,2025,11,47,P004,AI Insights Module,1,North,Offline,4,792.02,3168.08,1424.76,1743.32,52,0
4309,2025-11-19,2025,11,47,P001,Analytics Suite,0,South,Online,15,484.72,7270.8,2831.4,4439.4,180,3
4310,2025-11-19,2025,11,47,P002,Dashboard Pro,0,South,Partner,19,291.19,5532.61,2248.84,3283.77,228,4
4311,2025-11-19,2025,11,47,P003,Data Connector Plus,0,South,Online,33,146.61,4838.13,2138.73,2699.4,363,8
4312,2025-11-19,2025,11,47,P004,AI Insights Module,1,South,Offline,4,778.8,3115.2,1218.56,1896.64,32,0
4313,2025-11-19,2025,11,47,P001,Analytics Suite,0,East,Partner,13,484.9,6303.7,2648.23,3655.47,117,2
4314,2025-11-19,2025,11,47,P002,Dashboard Pro,0,East,Offline,20,294.77,5895.4,2638.6,3256.8,280,5
4315,2025-11-19,2025,11,47,P003,Data Connector Plus,0,East,Offline,34,147.6,5018.4,2089.3,2929.1,408,6
4316,2025-11-19,2025,11,47,P004,AI Insights Module,1,East,Online,4,809.3,3237.2,1340.92,1896.28,40,0
4317,2025-11-19,2025,11,47,P001,Analytics Suite,0,West,Online,14,496.95,6957.3,3216.92,3740.38,168,3
4318,2025-11-19,2025,11,47,P002,Dashboard Pro,0,West,Online,21,295.85,6212.85,2921.31,3291.54,273,4
4319,2025-11-19,2025,11,47,P003,Data Connector Plus,0,West,Offline,34,147.33,5009.22,2130.78,2878.44,442,6
4320,2025-11-19,2025,11,47,P004,AI Insights Module,1,West,Online,4,781.54,3126.16,1221.6,1904.56,56,0
4321,2025-11-20,2025,11,47,P001,Analytics Suite,0,North,Online,12,491.52,5898.24,2324.16,3574.08,168,2
4322,2025-11-20,2025,11,47,P002,Dashboard Pro,0,North,Partner,19,298.56,5672.64,2565.19,3107.45,247,5
4323,2025-11-20,2025,11,47,P003,Data Connector Plus,0,North,Partner,29,148.33,4301.57,1958.66,2342.91,261,5
4324,2025-11-20,2025,11,47,P004,AI Insights Module,1,North,Partner,4,780.71,3122.84,1324.72,1798.12,52,0
4325,2025-11-20,2025,11,47,P001,Analytics Suite,0,South,Offline,14,511.96,7167.44,2783.76,4383.68,126,3
4326,2025-11-20,2025,11,47,P002,Dashboard Pro,0,South,Online,19,304.2,5779.8,2541.82,3237.98,228,5
4327,2025-11-20,2025,11,47,P003,Data Connector Plus,0,South,Online,31,148.95,4617.45,1769.48,2847.97,310,6
4328,2025-11-20,2025,11,47,P004,AI Insights Module,1,South,Online,4,803.32,3213.28,1261.24,1952.04,56,0
4329,2025-11-20,2025,11,47,P001,Analytics Suite,0,East,Offline,14,497.22,6961.08,3304.84,3656.24,112,3
4330,2025-11-20,2025,11,47,P002,Dashboard Pro,0,East,Offline,19,304.05,5776.95,2726.5,3050.45,228,4
4331,2025-11-20,2025,11,47,P003,Data Connector Plus,0,East,Partner,28,149.02,4172.56,1860.04,2312.52,224,6
4332,2025-11-20,2025,11,47,P004,AI Insights Module,1,East,Offline,4,792.73,3170.92,1299.36,1871.56,44,0
4333,2025-11-20,2025,11,47,P001,Analytics Suite,0,West,Offline,14,500.59,7008.26,2738.12,4270.14,126,2
4334,2025-11-20,2025,11,47,P002,Dashboard Pro,0,West,Offline,20,303.79,6075.8,2421.0,3654.8,220,4
4335,2025-11-20,2025,11,47,P003,Data Connector Plus,0,West,Offline,29,147.49,4277.21,1747.25,2529.96,377,5
4336,2025-11-20,2025,11,47,P004,AI Insights Module,1,West,Offline,5,800.02,4000.1,1639.7,2360.4,65,1
4337,2025-11-21,2025,11,47,P001,Analytics Suite,0,North,Offline,14,490.77,6870.78,3081.96,3788.82,112,3
4338,2025-11-21,2025,11,47,P002,Dashboard Pro,0,North,Offline,21,300.53,6311.13,2803.71,3507.42,273,4
4339,2025-11-21,2025,11,47,P003,Data Connector Plus,0,North,Online,31,150.64,4669.84,2211.85,2457.99,403,7
4340,2025-11-21,2025,11,47,P004,AI Insights Module,1,North,Online,4,812.53,3250.12,1530.72,1719.4,32,0
4341,2025-11-21,2025,11,47,P001,Analytics Suite,0,South,Offline,12,487.37,5848.44,2581.68,3266.76,156,3
4342,2025-11-21,2025,11,47,P002,Dashboard Pro,0,South,Offline,21,298.81,6275.01,2482.83,3792.18,189,5
4343,2025-11-21,2025,11,47,P003,Data Connector Plus,0,South,Online,30,149.6,4488.0,1904.1,2583.9,300,7
4344,2025-11-21,2025,11,47,P004,AI Insights Module,1,South,Offline,4,798.24,3192.96,1257.04,1935.92,40,0
4345,2025-11-21,2025,11,47,P001,Analytics Suite,0,East,Offline,13,484.06,6292.78,2926.43,3366.35,130,3
4346,2025-11-21,2025,11,47,P002,Dashboard Pro,0,East,Partner,22,291.48,6412.56,2599.74,3812.82,176,4
4347,2025-11-21,2025,11,47,P003,Data Connector Plus,0,East,Online,28,153.36,4294.08,1909.32,2384.76,392,7
4348,2025-11-21,2025,11,47,P004,AI Insights Module,1,East,Offline,4,801.9,3207.6,1503.4,1704.2,32,1
4349,2025-11-21,2025,11,47,P001,Analytics Suite,0,West,Online,13,494.4,6427.2,2645.63,3781.57,156,2
4350,2025-11-21,2025,11,47,P002,Dashboard Pro,0,West,Offline,21,290.88,6108.48,2487.45,3621.03,168,5
4351,2025-11-21,2025,11,47,P003,Data Connector Plus,0,West,Online,33,146.37,4830.21,2057.22,2772.99,429,7
4352,2025-11-21,2025,11,47,P004,AI Insights Module,1,West,Offline,4,800.75,3203.0,1469.8,1733.2,36,0
4353,2025-11-22,2025,11,47,P001,Analytics Suite,0,North,Online,8,486.29,3890.32,1737.04,2153.28,96,1
4354,2025-11-22,2025,11,47,P002,Dashboard Pro,0,North,Online,12,305.66,3667.92,1483.56,2184.36,108,2
4355,2025-11-22,2025,11,47,P003,Data Connector Plus,0,North,Online,18,147.31,2651.58,1069.92,1581.66,144,4
4356,2025-11-22,2025,11,47,P004,AI Insights Module,1,North,Online,2,813.19,1626.38,707.5,918.88,28,0
4357,2025-11-22,2025,11,47,P001,Analytics Suite,0,South,Offline,9,510.42,4593.78,1801.44,2792.34,108,2
4358,2025-11-22,2025,11,47,P002,Dashboard Pro,0,South,Online,13,297.48,3867.24,1688.18,2179.06,156,3
4359,2025-11-22,2025,11,47,P003,Data Connector Plus,0,South,Offline,18,152.92,2752.56,1249.2,1503.36,162,4
4360,2025-11-22,2025,11,47,P004,AI Insights Module,1,South,Offline,2,799.49,1598.98,685.34,913.64,26,0
4361,2025-11-22,2025,11,47,P001,Analytics Suite,0,East,Online,7,484.72,3393.04,1526.42,1866.62,70,1
4362,2025-11-22,2025,11,47,P002,Dashboard Pro,0,East,Online,12,298.53,3582.36,1516.68,2065.68,96,2
4363,2025-11-22,2025,11,47,P003,Data Connector Plus,0,East,Offline,20,151.63,3032.6,1314.0,1718.6,260,4
4364,2025-11-22,2025,11,47,P004,AI Insights Module,1,East,Online,2,785.42,1570.84,609.64,961.2,20,0
4365,2025-11-22,2025,11,47,P001,Analytics Suite,0,West,Offline,9,506.59,4559.31,2025.54,2533.77,126,1
4366,2025-11-22,2025,11,47,P002,Dashboard Pro,0,West,Offline,14,297.57,4165.98,1747.76,2418.22,168,2
4367,2025-11-22,2025,11,47,P003,Data Connector Plus,0,West,Offline,22,149.89,3297.58,1278.86,2018.72,242,4
4368,2025-11-22,2025,11,47,P004,AI Insights Module,1,West,Offline,3,813.9,2441.7,1050.18,1391.52,39,0
4369,2025-11-23,2025,11,47,P001,Analytics Suite,0,North,Offline,8,496.77,3974.16,1552.56,2421.6,88,2
4370,2025-11-23,2025,11,47,P002,Dashboard Pro,0,North,Offline,14,296.88,4156.32,1670.34,2485.98,168,2
4371,2025-11-23,2025,11,47,P003,Data Connector Plus,0,North,Online,20,146.38,2927.6,1360.2,1567.4,240,4
4372,2025-11-23,2025,11,47,P004,AI Insights Module,1,North,Online,3,814.49,2443.47,962.67,1480.8,39,0
4373,2025-11-23,2025,11,47,P001,Analytics Suite,0,South,Online,9,506.83,4561.47,2171.88,2389.59,99,1
4374,2025-11-23,2025,11,47,P002,Dashboard Pro,0,South,Online,14,305.92,4282.88,1715.14,2567.74,154,2
4375,2025-11-23,2025,11,47,P003,Data Connector Plus,0,South,Online,19,150.61,2861.59,1206.5,1655.09,209,3
4376,2025-11-23,2025,11,47,P004,AI Insights Module,1,South,Online,2,805.05,1610.1,659.42,950.68,18,0
4377,2025-11-23,2025,11,47,P001,Analytics Suite,0,East,Offline,9,513.68,4623.12,2166.93,2456.19,81,1
4378,2025-11-23,2025,11,47,P002,Dashboard Pro,0,East,Online,13,305.13,3966.69,1721.07,2245.62,143,3
4379,2025-11-23,2025,11,47,P003,Data Connector Plus,0,East,Partner,21,152.6,3204.6,1338.75,1865.85,189,4
4380,2025-11-23,2025,11,47,P004,AI Insights Module,1,East,Online,3,775.17,2325.51,996.81,1328.7,27,0
4381,2025-11-23,2025,11,47,P001,Analytics Suite,0,West,Online,9,496.05,4464.45,1731.69,2732.76,126,1
4382,2025-11-23,2025,11,47,P002,Dashboard Pro,0,West,Online,14,303.43,4248.02,2033.92,2214.1,182,3
4383,2025-11-23,2025,11,47,P003,Data Connector Plus,0,West,Partner,21,146.03,3066.63,1266.51,1800.12,231,4
4384,2025-11-23,2025,11,47,P004,AI Insights Module,1,West,Online,2,818.55,1637.1,775.44,861.66,26,0
4385,2025-11-24,2025,11,48,P001,Analytics Suite,0,North,Online,12,500.29,6003.48,2375.52,3627.96,144,2
4386,2025-11-24,2025,11,48,P002,Dashboard Pro,0,North,Offline,20,290.4,5808.0,2611.6,3196.4,220,5
4387,2025-11-24,2025,11,48,P003,Data Connector Plus,0,North,Partner,35,150.36,5262.6,2175.95,3086.65,385,7
4388,2025-11-24,2025,11,48,P004,AI Insights Module,1,North,Offline,4,812.91,3251.64,1317.56,1934.08,52,0
4389,2025-11-24,2025,11,48,P001,Analytics Suite,0,South,Offline,15,501.44,7521.6,2901.0,4620.6,180,2
4390,2025-11-24,2025,11,48,P002,Dashboard Pro,0,South,Online,22,291.94,6422.68,2791.58,3631.1,220,4
4391,2025-11-24,2025,11,48,P003,Data Connector Plus,0,South,Offline,30,148.26,4447.8,1936.2,2511.6,240,7
4392,2025-11-24,2025,11,48,P004,AI Insights Module,1,South,Partner,4,820.12,3280.48,1271.84,2008.64,44,0
4393,2025-11-24,2025,11,48,P001,Analytics Suite,0,East,Partner,14,509.6,7134.4,3001.04,4133.36,140,2
4394,2025-11-24,2025,11,48,P002,Dashboard Pro,0,East,Online,23,293.62,6753.26,2877.53,3875.73,276,6
4395,2025-11-24,2025,11,48,P003,Data Connector Plus,0,East,Online,34,148.54,5050.36,2299.42,2750.94,476,6
4396,2025-11-24,2025,11,48,P004,AI Insights Module,1,East,Online,4,804.22,3216.88,1385.56,1831.32,48,0
4397,2025-11-24,2025,11,48,P001,Analytics Suite,0,West,Partner,14,490.36,6865.04,3013.78,3851.26,182,3
4398,2025-11-24,2025,11,48,P002,Dashboard Pro,0,West,Partner,21,297.06,6238.26,2805.81,3432.45,189,4
4399,2025-11-24,2025,11,48,P003,Data Connector Plus,0,West,Offline,29,151.89,4404.81,2110.33,2294.48,319,6
4400,2025-11-24,2025,11,48,P004,AI Insights Module,1,West,Online,4,808.38,3233.52,1488.2,1745.32,36,0
4401,2025-11-25,2025,11,48,P001,Analytics Suite,0,North,Offline,13,487.64,6339.32,2706.99,3632.33,104,3
4402,2025-11-25,2025,11,48,P002,Dashboard Pro,0,North,Offline,19,300.41,5707.79,2346.12,3361.67,152,4
4403,2025-11-25,2025,11,48,P003,Data Connector Plus,0,North,Online,28,148.79,4166.12,1895.6,2270.52,280,6
4404,2025-11-25,2025,11,48,P004,AI Insights Module,1,North,Online,4,799.17,3196.68,1503.64,1693.04,44,1
4405,2025-11-25,2025,11,48,P001,Analytics Suite,0,South,Offline,12,501.93,6023.16,2789.28,3233.88,168,2
4406,2025-11-25,2025,11,48,P002,Dashboard Pro,0,South,Online,22,307.96,6775.12,2678.94,4096.18,286,5
4407,2025-11-25,2025,11,48,P003,Data Connector Plus,0,South,Online,34,152.5,5185.0,2111.4,3073.6,476,8
4408,2025-11-25,2025,11,48,P004,AI Insights Module,1,South,Offline,4,783.86,3135.44,1388.8,1746.64,32,1
4409,2025-11-25,2025,11,48,P001,Analytics Suite,0,East,Offline,15,508.92,7633.8,3222.15,4411.65,210,2
4410,2025-11-25,2025,11,48,P002,Dashboard Pro,0,East,Partner,22,304.72,6703.84,2673.44,4030.4,286,5
4411,2025-11-25,2025,11,48,P003,Data Connector Plus,0,East,Online,29,149.38,4332.02,1759.43,2572.59,348,5
4412,2025-11-25,2025,11,48,P004,AI Insights Module,1,East,Offline,4,809.71,3238.84,1306.48,1932.36,40,0
4413,2025-11-25,2025,11,48,P001,Analytics Suite,0,West,Online,12,485.61,5827.32,2681.16,3146.16,168,2
4414,2025-11-25,2025,11,48,P002,Dashboard Pro,0,West,Offline,20,303.25,6065.0,2332.6,3732.4,240,4
4415,2025-11-25,2025,11,48,P003,Data Connector Plus,0,West,Partner,33,147.26,4859.58,2108.37,2751.21,396,6
4416,2025-11-25,2025,11,48,P004,AI Insights Module,1,West,Offline,4,810.0,3240.0,1429.24,1810.76,52,1
4417,2025-11-26,2025,11,48,P001,Analytics Suite,0,North,Offline,14,497.83,6969.62,2877.56,4092.06,126,3
4418,2025-11-26,2025,11,48,P002,Dashboard Pro,0,North,Offline,22,297.54,6545.88,3061.74,3484.14,176,4
4419,2025-11-26,2025,11,48,P003,Data Connector Plus,0,North,Offline,33,146.25,4826.25,2064.81,2761.44,264,6
4420,2025-11-26,2025,11,48,P004,AI Insights Module,1,North,Online,4,785.88,3143.52,1416.56,1726.96,32,0
4421,2025-11-26,2025,11,48,P001,Analytics Suite,0,South,Online,12,489.17,5870.04,2785.44,3084.6,168,2
4422,2025-11-26,2025,11,48,P002,Dashboard Pro,0,South,Offline,21,305.81,6422.01,2961.0,3461.01,189,3
4423,2025-11-26,2025,11,48,P003,Data Connector Plus,0,South,Offline,33,146.73,4842.09,1991.55,2850.54,363,8
4424,2025-11-26,2025,11,48,P004,AI Insights Module,1,South,Offline,4,801.12,3204.48,1310.68,1893.8,40,0
4425,2025-11-26,2025,11,48,P001,Analytics Suite,0,East,Partner,14,500.58,7008.12,3132.22,3875.9,126,3
4426,2025-11-26,2025,11,48,P002,Dashboard Pro,0,East,Offline,18,295.04,5310.72,2213.46,3097.26,252,4
4427,2025-11-26,2025,11,48,P003,Data Connector Plus,0,East,Offline,30,148.21,4446.3,1742.1,2704.2,240,7
4428,2025-11-26,2025,11,48,P004,AI Insights Module,1,East,Online,4,778.15,3112.6,1185.28,1927.32,40,1
4429,2025-11-26,2025,11,48,P001,Analytics Suite,0,West,Online,13,493.28,6412.64,2782.52,3630.12,156,3
4430,2025-11-26,2025,11,48,P002,Dashboard Pro,0,West,Online,22,298.42,6565.24,2912.58,3652.66,308,4
4431,2025-11-26,2025,11,48,P003,Data Connector Plus,0,West,Offline,30,145.36,4360.8,1878.9,2481.9,240,7
4432,2025-11-26,2025,11,48,P004,AI Insights Module,1,West,Partner,4,778.68,3114.72,1205.6,1909.12,56,0
4433,2025-11-27,2025,11,48,P001,Analytics Suite,0,North,Online,13,493.6,6416.8,2809.17,3607.63,169,3
4434,2025-11-27,2025,11,48,P002,Dashboard Pro,0,North,Online,18,307.2,5529.6,2494.44,3035.16,198,4
4435,2025-11-27,2025,11,48,P003,Data Connector Plus,0,North,Offline,33,153.46,5064.18,2009.37,3054.81,462,7
4436,2025-11-27,2025,11,48,P004,AI Insights Module,1,North,Offline,4,793.43,3173.72,1470.96,1702.76,32,0
4437,2025-11-27,2025,11,48,P001,Analytics Suite,0,South,Offline,13,506.62,6586.06,3053.18,3532.88,104,3
4438,2025-11-27,2025,11,48,P002,Dashboard Pro,0,South,Online,22,295.51,6501.22,3028.74,3472.48,286,4
4439,2025-11-27,2025,11,48,P003,Data Connector Plus,0,South,Offline,31,150.55,4667.05,1899.68,2767.37,279,6
4440,2025-11-27,2025,11,48,P004,AI Insights Module,1,South,Offline,4,807.37,3229.48,1534.72,1694.76,36,0
4441,2025-11-27,2025,11,48,P001,Analytics Suite,0,East,Partner,13,487.1,6332.3,2647.71,3684.59,156,3
4442,2025-11-27,2025,11,48,P002,Dashboard Pro,0,East,Offline,19,290.7,5523.3,2298.81,3224.49,266,3
4443,2025-11-27,2025,11,48,P003,Data Connector Plus,0,East,Online,30,151.03,4530.9,2149.8,2381.1,360,7
4444,2025-11-27,2025,11,48,P004,AI Insights Module,1,East,Online,4,796.59,3186.36,1476.2,1710.16,56,0
4445,2025-11-27,2025,11,48,P001,Analytics Suite,0,West,Partner,13,513.19,6671.47,3137.81,3533.66,169,3
4446,2025-11-27,2025,11,48,P002,Dashboard Pro,0,West,Online,21,296.73,6231.33,2893.59,3337.74,231,5
4447,2025-11-27,2025,11,48,P003,Data Connector Plus,0,West,Partner,30,148.35,4450.5,2118.6,2331.9,420,6
4448,2025-11-27,2025,11,48,P004,AI Insights Module,1,West,Offline,4,803.84,3215.36,1352.0,1863.36,44,0
4449,2025-11-28,2025,11,48,P001,Analytics Suite,0,North,Offline,13,508.06,6604.78,2534.61,4070.17,104,3
4450,2025-11-28,2025,11,48,P002,Dashboard Pro,0,North,Offline,21,294.94,6193.74,2485.14,3708.6,231,4
4451,2025-11-28,2025,11,48,P003,Data Connector Plus,0,North,Offline,30,151.05,4531.5,1893.0,2638.5,390,8
4452,2025-11-28,2025,11,48,P004,AI Insights Module,1,North,Offline,4,803.27,3213.08,1367.8,1845.28,40,0
4453,2025-11-28,2025,11,48,P001,Analytics Suite,0,South,Partner,12,505.0,6060.0,2831.4,3228.6,96,3
4454,2025-11-28,2025,11,48,P002,Dashboard Pro,0,South,Partner,20,290.95,5819.0,2467.4,3351.6,240,3
4455,2025-11-28,2025,11,48,P003,Data Connector Plus,0,South,Offline,28,151.31,4236.68,1947.12,2289.56,280,7
4456,2025-11-28,2025,11,48,P004,AI Insights Module,1,South,Online,5,796.51,3982.55,1843.65,2138.9,55,1
4457,2025-11-28,2025,11,48,P001,Analytics Suite,0,East,Online,14,484.03,6776.42,3068.38,3708.04,168,3
4458,2025-11-28,2025,11,48,P002,Dashboard Pro,0,East,Offline,18,291.75,5251.5,2132.46,3119.04,180,4
4459,2025-11-28,2025,11,48,P003,Data Connector Plus,0,East,Offline,33,146.36,4829.88,2130.15,2699.73,330,8
4460,2025-11-28,2025,11,48,P004,AI Insights Module,1,East,Online,4,799.82,3199.28,1319.44,1879.84,40,1
4461,2025-11-28,2025,11,48,P001,Analytics Suite,0,West,Online,14,507.43,7104.02,3109.12,3994.9,182,3
4462,2025-11-28,2025,11,48,P002,Dashboard Pro,0,West,Online,20,295.61,5912.2,2689.6,3222.6,260,4
4463,2025-11-28,2025,11,48,P003,Data Connector Plus,0,West,Online,29,149.55,4336.95,1952.86,2384.09,406,6
4464,2025-11-28,2025,11,48,P004,AI Insights Module,1,West,Online,5,813.46,4067.3,1889.05,2178.25,40,1
4465,2025-11-29,2025,11,48,P001,Analytics Suite,0,North,Online,10,504.46,5044.6,2356.5,2688.1,100,2
4466,2025-11-29,2025,11,48,P002,Dashboard Pro,0,North,Online,13,293.12,3810.56,1562.6,2247.96,182,3
4467,2025-11-29,2025,11,48,P003,Data Connector Plus,0,North,Offline,18,148.21,2667.78,1186.38,1481.4,216,4
4468,2025-11-29,2025,11,48,P004,AI Insights Module,1,North,Offline,3,794.55,2383.65,1065.78,1317.87,24,0
4469,2025-11-29,2025,11,48,P001,Analytics Suite,0,South,Offline,8,490.64,3925.12,1500.08,2425.04,64,1
4470,2025-11-29,2025,11,48,P002,Dashboard Pro,0,South,Offline,14,297.91,4170.74,1723.96,2446.78,168,3
4471,2025-11-29,2025,11,48,P003,Data Connector Plus,0,South,Offline,21,146.39,3074.19,1451.31,1622.88,273,5
4472,2025-11-29,2025,11,48,P004,AI Insights Module,1,South,Offline,2,816.65,1633.3,677.86,955.44,22,0
4473,2025-11-29,2025,11,48,P001,Analytics Suite,0,East,Online,8,510.72,4085.76,1612.48,2473.28,88,2
4474,2025-11-29,2025,11,48,P002,Dashboard Pro,0,East,Online,14,293.9,4114.6,1650.46,2464.14,140,3
4475,2025-11-29,2025,11,48,P003,Data Connector Plus,0,East,Online,20,151.51,3030.2,1369.2,1661.0,260,4
4476,2025-11-29,2025,11,48,P004,AI Insights Module,1,East,Online,3,807.35,2422.05,1010.19,1411.86,27,0
